* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 10, 1, 1
3967, forest, terralith:snowy_maple_forest, CREATURE, minecraft:rabbit, 10, 2, 3
3968, forest, terralith:snowy_maple_forest, CREATURE, minecraft:fox, 10, 1, 2
3969, forest, terralith:snowy_maple_forest, CREATURE, hexerei:crow, 20, 2, 5
3970, forest, terralith:snowy_maple_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
3971, forest, terralith:snowy_maple_forest, CREATURE, crittersandcompanions:ferret, 10, 2, 3
3972, forest, terralith:snowy_maple_forest, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
3973, forest, terralith:snowy_maple_forest, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
3974, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
3975, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:moose, 10, 3, 4
3976, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
3977, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
3978, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:crow, 10, 3, 5
3979, forest, terralith:snowy_maple_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
3980, forest, terralith:snowy_maple_forest, AMBIENT, minecraft:bat, 10, 8, 8
3981, forest, terralith:snowy_maple_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
3982, forest, terralith:snowy_maple_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
3983, forest, terralith:snowy_maple_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3984, forest, terralith:snowy_maple_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
3985, icy, minecraft:snowy_plains, MONSTER, minecraft:spider, 80, 4, 4
3986, icy, minecraft:snowy_plains, MONSTER, minecraft:zombie, 80, 4, 4
3987, icy, minecraft:snowy_plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3988, icy, minecraft:snowy_plains, MONSTER, minecraft:skeleton, 20, 4, 4
3989, icy, minecraft:snowy_plains, MONSTER, minecraft:creeper, 80, 4, 4
3990, icy, minecraft:snowy_plains, MONSTER, minecraft:slime, 80, 4, 4
3991, icy, minecraft:snowy_plains, MONSTER, minecraft:enderman, 5, 1, 4
3992, icy, minecraft:snowy_plains, MONSTER, minecraft:witch, 5, 1, 1
3993, icy, minecraft:snowy_plains, MONSTER, minecraft:stray, 80, 4, 4
3994, icy, minecraft:snowy_plains, MONSTER, embers:ancient_golem, 15, 1, 1
3995, icy, minecraft:snowy_plains, MONSTER, alexsmobs:centipede_head, 10, 1, 1
3996, icy, minecraft:snowy_plains, MONSTER, alexsmobs:farseer, 30, 1, 1
3997, icy, minecraft:snowy_plains, MONSTER, alexsmobs:murmur, 10, 1, 1
3998, icy, minecraft:snowy_plains, MONSTER, iceandfire:dread_lich, 10, 1, 1
3999, icy, minecraft:snowy_plains, MONSTER, iceandfire:troll, 40, 1, 3
4000, icy, minecraft:snowy_plains, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4001, icy, minecraft:snowy_plains, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4002, icy, minecraft:snowy_plains, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4003, icy, minecraft:snowy_plains, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4004, icy, minecraft:snowy_plains, CREATURE, minecraft:rabbit, 10, 2, 3
4005, icy, minecraft:snowy_plains, CREATURE, minecraft:polar_bear, 10, 1, 2
4006, icy, minecraft:snowy_plains, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4007, icy, minecraft:snowy_plains, CREATURE, crittersandcompanions:shima_enaga, 10, 2, 3
4008, icy, minecraft:snowy_plains, CREATURE, alexsmobs:moose, 10, 3, 4
4009, icy, minecraft:snowy_plains, CREATURE, alexsmobs:raccoon, 10, 2, 4
4010, icy, minecraft:snowy_plains, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4011, icy, minecraft:snowy_plains, CREATURE, alexsmobs:crow, 10, 3, 5
4012, icy, minecraft:snowy_plains, CREATURE, alexsmobs:tusklin, 18, 3, 5
4013, icy, minecraft:snowy_plains, CREATURE, alexsmobs:bison, 10, 6, 10
4014, icy, minecraft:snowy_plains, AMBIENT, minecraft:bat, 10, 8, 8
4015, icy, minecraft:snowy_plains, AMBIENT, alexsmobs:fly, 10, 2, 3
4016, icy, minecraft:snowy_plains, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4017, icy, minecraft:snowy_plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4018, icy, minecraft:snowy_plains, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4019, icy, minecraft:snowy_plains, RATS_RATS, rats:rat, 80, 1, 3
4020, forest, terralith:snowy_shield, MONSTER, minecraft:spider, 80, 4, 4
4021, forest, terralith:snowy_shield, MONSTER, minecraft:zombie, 80, 4, 4
4022, forest, terralith:snowy_shield, MONSTER, minecraft:zombie_villager, 10, 1, 1
4023, forest, terralith:snowy_shield, MONSTER, minecraft:skeleton, 80, 4, 4
4024, forest, terralith:snowy_shield, MONSTER, minecraft:creeper, 80, 4, 4
4025, forest, terralith:snowy_shield, MONSTER, minecraft:slime, 80, 4, 4
4026, forest, terralith:snowy_shield, MONSTER, minecraft:enderman, 5, 1, 4
4027, forest, terralith:snowy_shield, MONSTER, minecraft:witch, 5, 1, 1
4028, forest, terralith:snowy_shield, MONSTER, embers:ancient_golem, 15, 1, 1
4029, forest, terralith:snowy_shield, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4030, forest, terralith:snowy_shield, MONSTER, alexsmobs:farseer, 30, 1, 1
4031, forest, terralith:snowy_shield, MONSTER, alexsmobs:murmur, 10, 1, 1
4032, forest, terralith:snowy_shield, MONSTER, iceandfire:dread_lich, 10, 1, 1
4033, forest, terralith:snowy_shield, MONSTER, iceandfire:troll, 40, 1, 3
4034, forest, terralith:snowy_shield, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4035, forest, terralith:snowy_shield, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4036, forest, terralith:snowy_shield, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4037, forest, terralith:snowy_shield, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4038, forest, terralith:snowy_shield, CREATURE, minecraft:sheep, 12, 4, 4
4039, forest, terralith:snowy_shield, CREATURE, minecraft:pig, 10, 4, 4
4040, forest, terralith:snowy_shield, CREATURE, minecraft:chicken, 10, 4, 4
4041, forest, terralith:snowy_shield, CREATURE, minecraft:cow, 10, 4, 4
4042, forest, terralith:snowy_shield, CREATURE, minecraft:wolf, 10, 4, 4
4043, forest, terralith:snowy_shield, CREATURE, minecraft:rabbit, 10, 2, 3
4044, forest, terralith:snowy_shield, CREATURE, minecraft:fox, 10, 1, 2
4045, forest, terralith:snowy_shield, CREATURE, hexerei:crow, 20, 2, 5
4046, forest, terralith:snowy_shield, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
4047, forest, terralith:snowy_shield, CREATURE, crittersandcompanions:ferret, 10, 2, 3
4048, forest, terralith:snowy_shield, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
4049, forest, terralith:snowy_shield, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4050, forest, terralith:snowy_shield, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4051, forest, terralith:snowy_shield, CREATURE, alexsmobs:moose, 10, 3, 4
4052, forest, terralith:snowy_shield, CREATURE, alexsmobs:raccoon, 10, 2, 4
4053, forest, terralith:snowy_shield, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4054, forest, terralith:snowy_shield, CREATURE, alexsmobs:crow, 10, 3, 5
4055, forest, terralith:snowy_shield, CREATURE, alexsmobs:blue_jay, 16, 2, 4
4056, forest, terralith:snowy_shield, AMBIENT, minecraft:bat, 10, 8, 8
4057, forest, terralith:snowy_shield, AMBIENT, alexsmobs:fly, 10, 2, 3
4058, forest, terralith:snowy_shield, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4059, forest, terralith:snowy_shield, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4060, forest, terralith:snowy_shield, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4061, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:spider, 80, 4, 4
4062, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie, 80, 4, 4
4063, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:zombie_villager, 10, 1, 1
4064, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:skeleton, 80, 4, 4
4065, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:creeper, 80, 4, 4
4066, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:slime, 80, 4, 4
4067, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:enderman, 5, 1, 4
4068, extreme_hills, minecraft:snowy_slopes, MONSTER, minecraft:witch, 5, 1, 1
4069, extreme_hills, minecraft:snowy_slopes, MONSTER, embers:ancient_golem, 15, 1, 1
4070, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4071, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:farseer, 30, 1, 1
4072, extreme_hills, minecraft:snowy_slopes, MONSTER, alexsmobs:murmur, 10, 1, 1
4073, extreme_hills, minecraft:snowy_slopes, MONSTER, iceandfire:dread_lich, 10, 1, 1
4074, extreme_hills, minecraft:snowy_slopes, MONSTER, iceandfire:troll, 40, 1, 3
4075, extreme_hills, minecraft:snowy_slopes, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4076, extreme_hills, minecraft:snowy_slopes, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4077, extreme_hills, minecraft:snowy_slopes, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4078, extreme_hills, minecraft:snowy_slopes, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4079, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:rabbit, 10, 2, 3
4080, extreme_hills, minecraft:snowy_slopes, CREATURE, minecraft:goat, 10, 1, 3
4081, extreme_hills, minecraft:snowy_slopes, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4082, extreme_hills, minecraft:snowy_slopes, CREATURE, alexsmobs:sunbird, 10, 1, 1
4083, extreme_hills, minecraft:snowy_slopes, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4084, extreme_hills, minecraft:snowy_slopes, CREATURE, quark:shiba, 40, 1, 3
4085, extreme_hills, minecraft:snowy_slopes, CREATURE, iceandfire:hippogryph, 10, 1, 1
4086, extreme_hills, minecraft:snowy_slopes, AMBIENT, minecraft:bat, 10, 8, 8
4087, extreme_hills, minecraft:snowy_slopes, AMBIENT, alexsmobs:fly, 10, 2, 3
4088, extreme_hills, minecraft:snowy_slopes, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4089, extreme_hills, minecraft:snowy_slopes, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4090, extreme_hills, minecraft:snowy_slopes, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4091, taiga, minecraft:snowy_taiga, MONSTER, minecraft:spider, 80, 4, 4
4092, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie, 80, 4, 4
4093, taiga, minecraft:snowy_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
4094, taiga, minecraft:snowy_taiga, MONSTER, minecraft:skeleton, 80, 4, 4
4095, taiga, minecraft:snowy_taiga, MONSTER, minecraft:creeper, 80, 4, 4
4096, taiga, minecraft:snowy_taiga, MONSTER, minecraft:slime, 80, 4, 4
4097, taiga, minecraft:snowy_taiga, MONSTER, minecraft:enderman, 5, 1, 4
4098, taiga, minecraft:snowy_taiga, MONSTER, minecraft:witch, 5, 1, 1
4099, taiga, minecraft:snowy_taiga, MONSTER, embers:ancient_golem, 15, 1, 1
4100, taiga, minecraft:snowy_taiga, MONSTER, rats:pied_piper, 25, 1, 1
4101, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4102, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
4103, taiga, minecraft:snowy_taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
4104, taiga, minecraft:snowy_taiga, MONSTER, iceandfire:dread_lich, 10, 1, 1
4105, taiga, minecraft:snowy_taiga, MONSTER, iceandfire:troll, 40, 1, 3
4106, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4107, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4108, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4109, taiga, minecraft:snowy_taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4110, taiga, minecraft:snowy_taiga, CREATURE, minecraft:sheep, 12, 4, 4
4111, taiga, minecraft:snowy_taiga, CREATURE, minecraft:pig, 10, 4, 4
4112, taiga, minecraft:snowy_taiga, CREATURE, minecraft:chicken, 10, 4, 4
4113, taiga, minecraft:snowy_taiga, CREATURE, minecraft:cow, 10, 4, 4
4114, taiga, minecraft:snowy_taiga, CREATURE, minecraft:wolf, 10, 4, 4
4115, taiga, minecraft:snowy_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
4116, taiga, minecraft:snowy_taiga, CREATURE, minecraft:fox, 10, 1, 2
4117, taiga, minecraft:snowy_taiga, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4118, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
4119, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:moose, 10, 3, 4
4120, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
4121, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
4122, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:crow, 10, 3, 5
4123, taiga, minecraft:snowy_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
4124, taiga, minecraft:snowy_taiga, AMBIENT, minecraft:bat, 10, 8, 8
4125, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
4126, taiga, minecraft:snowy_taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4127, taiga, minecraft:snowy_taiga, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4128, taiga, minecraft:snowy_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4129, taiga, minecraft:snowy_taiga, RATS_RATS, rats:rat, 80, 1, 3
4130, nether, minecraft:soul_sand_valley, MONSTER, minecraft:skeleton, 20, 5, 5
4131, nether, minecraft:soul_sand_valley, MONSTER, minecraft:ghast, 50, 4, 4
4132, nether, minecraft:soul_sand_valley, MONSTER, minecraft:enderman, 5, 4, 4
4133, nether, minecraft:soul_sand_valley, MONSTER, forbidden_arcanus:lost_soul, 60, 1, 4
4134, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
4135, nether, minecraft:soul_sand_valley, MONSTER, alexsmobs:farseer, 30, 1, 1
4136, nether, minecraft:soul_sand_valley, MONSTER, quark:foxhound, 10, 1, 1
4137, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4138, nether, minecraft:soul_sand_valley, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4139, nether, minecraft:soul_sand_valley, MONSTER, minecraft:zombified_piglin, 10, 1, 4
4140, nether, minecraft:soul_sand_valley, CREATURE, minecraft:strider, 60, 1, 2
4141, nether, minecraft:soul_sand_valley, CREATURE, alexsmobs:laviathan, 15, 1, 1
4142, jungle, minecraft:sparse_jungle, MONSTER, minecraft:spider, 80, 4, 4
4143, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie, 80, 4, 4
4144, jungle, minecraft:sparse_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
4145, jungle, minecraft:sparse_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
4146, jungle, minecraft:sparse_jungle, MONSTER, minecraft:creeper, 80, 4, 4
4147, jungle, minecraft:sparse_jungle, MONSTER, minecraft:slime, 80, 4, 4
4148, jungle, minecraft:sparse_jungle, MONSTER, minecraft:enderman, 5, 1, 4
4149, jungle, minecraft:sparse_jungle, MONSTER, minecraft:witch, 5, 1, 1
4150, jungle, minecraft:sparse_jungle, MONSTER, embers:ancient_golem, 15, 1, 1
4151, jungle, minecraft:sparse_jungle, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4152, jungle, minecraft:sparse_jungle, MONSTER, alexsmobs:farseer, 30, 1, 1
4153, jungle, minecraft:sparse_jungle, MONSTER, alexsmobs:murmur, 10, 1, 1
4154, jungle, minecraft:sparse_jungle, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4155, jungle, minecraft:sparse_jungle, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4156, jungle, minecraft:sparse_jungle, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4157, jungle, minecraft:sparse_jungle, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4158, jungle, minecraft:sparse_jungle, CREATURE, minecraft:sheep, 12, 4, 4
4159, jungle, minecraft:sparse_jungle, CREATURE, minecraft:pig, 10, 4, 4
4160, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
4161, jungle, minecraft:sparse_jungle, CREATURE, minecraft:cow, 10, 4, 4
4162, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
4163, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
4164, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:red_panda, 10, 1, 2
4165, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:jumping_spider, 10, 1, 1
4166, jungle, minecraft:sparse_jungle, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4167, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:hummingbird, 19, 7, 7
4168, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:gorilla, 25, 7, 7
4169, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
4170, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 16
4171, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:toucan, 23, 5, 5
4172, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:anteater, 10, 1, 3
4173, jungle, minecraft:sparse_jungle, CREATURE, iceandfire:amphithere, 50, 1, 3
4174, jungle, minecraft:sparse_jungle, AMBIENT, minecraft:bat, 10, 8, 8
4175, jungle, minecraft:sparse_jungle, AMBIENT, alexsmobs:fly, 10, 2, 3
4176, jungle, minecraft:sparse_jungle, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4177, jungle, minecraft:sparse_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4178, jungle, minecraft:sparse_jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4179, jungle, minecraft:sparse_jungle, RATS_RATS, rats:rat, 80, 1, 3
4180, plains, terralith:steppe, MONSTER, minecraft:spider, 80, 4, 4
4181, plains, terralith:steppe, MONSTER, minecraft:zombie, 80, 4, 4
4182, plains, terralith:steppe, MONSTER, minecraft:zombie_villager, 10, 1, 1
4183, plains, terralith:steppe, MONSTER, minecraft:skeleton, 80, 4, 4
4184, plains, terralith:steppe, MONSTER, minecraft:creeper, 80, 4, 4
4185, plains, terralith:steppe, MONSTER, minecraft:slime, 80, 4, 4
4186, plains, terralith:steppe, MONSTER, minecraft:enderman, 5, 1, 4
4187, plains, terralith:steppe, MONSTER, minecraft:witch, 5, 1, 1
4188, plains, terralith:steppe, MONSTER, embers:ancient_golem, 15, 1, 1
4189, plains, terralith:steppe, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4190, plains, terralith:steppe, MONSTER, alexsmobs:farseer, 30, 1, 1
4191, plains, terralith:steppe, MONSTER, alexsmobs:murmur, 10, 1, 1
4192, plains, terralith:steppe, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
4193, plains, terralith:steppe, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
4194, plains, terralith:steppe, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
4195, plains, terralith:steppe, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
4196, plains, terralith:steppe, CREATURE, minecraft:sheep, 12, 4, 4
4197, plains, terralith:steppe, CREATURE, minecraft:pig, 10, 4, 4
4198, plains, terralith:steppe, CREATURE, minecraft:chicken, 10, 4, 4
4199, plains, terralith:steppe, CREATURE, minecraft:cow, 10, 4, 4
4200, plains, terralith:steppe, CREATURE, minecraft:horse, 10, 1, 3
4201, plains, terralith:steppe, CREATURE, minecraft:donkey, 10, 1, 3
4202, plains, terralith:steppe, CREATURE, forbidden_arcanus:lost_soul, 35, 1, 3
4203, plains, terralith:steppe, CREATURE, alexsmobs:raccoon, 10, 2, 4
4204, plains, terralith:steppe, CREATURE, alexsmobs:crow, 10, 3, 5
4205, plains, terralith:steppe, CREATURE, alexsmobs:gelada_monkey, 10, 9, 16
4206, plains, terralith:steppe, CREATURE, alexsmobs:bison, 10, 6, 10
4207, plains, terralith:steppe, AMBIENT, minecraft:bat, 10, 8, 8
4208, plains, terralith:steppe, AMBIENT, alexsmobs:fly, 10, 2, 3
4209, plains, terralith:steppe, AMBIENT, alexsmobs:cockroach, 10, 5, 5
4210, plains, terralith:steppe, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
4211, plains, terralith:steppe, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
4212, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:spider, 80, 4, 4
4213, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie, 80, 4, 4
4214, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:zombie_villager, 10, 1, 1
4215, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:skeleton, 80, 4, 4
4216, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:creeper, 80, 4, 4
4217, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:slime, 80, 4, 4
4218, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:enderman, 5, 1, 4
4219, extreme_hills, minecraft:stony_peaks, MONSTER, minecraft:witch, 5, 1, 1
4220, extreme_hills, minecraft:stony_peaks, MONSTER, embers:ancient_golem, 15, 1, 1
4221, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:centipede_head, 10, 1, 1
4222, extreme_hills, minecraft:stony_peaks, MONSTER, alexsmobs:farseer, 30, 1, 1
